Войковская:#46ae5c,2,55.8196332,37.4968158)
Войковская:#46ae5c,2,55.8245412,37.4951942)
Войковская:#46ae5c,2,55.8397103,37.5226111)
Войковская:#46ae5c,2,55.8126762,37.4881332)
Войковская:#46ae5c,3,55.8198752,37.4966148)
Войковская:#46ae5c,4,55.8178928,37.4982026)
Войковская:#46ae5c,5,55.8181342,37.4979987)
Войковская:#46ae5c,6,55.81839,37.4990703)
Войковская:#46ae5c,7,55.8177693,37.4995488)
Библиотека имени Ленина:#da322a,1,55.7519825,37.6102617)
Библиотека имени Ленина:#da322a,2,55.7522463,37.6100996)
Библиотека имени Ленина:#da322a,3,55.7525973,37.6108553)
Библиотека имени Ленина:#da322a,3,55.7525719,37.6107982)
Библиотека имени Ленина:#da322a,4,55.7522249,37.6117215)
Библиотека имени Ленина:#da322a,5,55.7519166,37.6123351)
Библиотека имени Ленина:#da322a,6,55.75054,37.6092012)
Марьино:#adce4b,1,55.6512893,37.7437314)
Марьино:#adce4b,2,55.6509282,37.7438784)
Марьино:#adce4b,3,55.6512259,37.7430724)
Марьино:#adce4b,4,55.6508323,37.7432218)
Марьино:#adce4b,5,55.6492614,37.7445255)
Марьино:#adce4b,6,55.648909,37.7446643)
Марьино:#adce4b,7,55.6491765,37.7438674)
Марьино:#adce4b,8,55.6488088,37.7440212)
Юго-Западная:#da322a,1,55.6627447,37.483305)
Юго-Западная:#da322a,2,55.6625203,37.483187)
Юго-Западная:#da322a,3,55.6627382,37.4821227)
Юго-Западная:#da322a,4,55.6629657,37.4822171)
Юго-Западная:#da322a,5,55.6645226,37.4831977)
Юго-Западная:#da322a,6,55.6647375,37.483394)
Юго-Западная:#da322a,7,55.664567,37.4843827)
Юго-Западная:#da322a,8,55.6642996,37.4842313)
Петровский парк:null,2,55.7904378,37.5566381)
Петровский парк:null,3,55.7906899,37.5560577)
Петровский парк:null,4,55.7926546,37.5586504)
Петровский парк:null,5,55.7922665,37.5582126)
Щукинская:#804388,-1,55.8077218,37.465444)
Щукинская:#804388,-1,55.8094351,37.4633218)
Щукинская:#804388,-1,55.8091222,37.4628136)
Щукинская:#804388,-1,55.8080261,37.4658857)
Строгино:#006da8,1,55.8037277,37.4014132)
Строгино:#006da8,2,55.8039222,37.4005105)
Строгино:#006da8,3,55.8046581,37.4009899)
Строгино:#006da8,4,55.8044621,37.4018934)
Строгино:#006da8,5,55.8038301,37.4047807)
Строгино:#006da8,6,55.8036342,37.4056841)
Строгино:#006da8,7,55.8029235,37.4051807)
Строгино:#006da8,8,55.8031094,37.404273)
Пролетарская:#804388,4,55.7317695,37.6644491)
Пролетарская:#804388,5,55.7316414,37.6640183)
Пролетарская:#804388,6,55.7315064,37.6641763)
Пролетарская:#804388,7,55.7314228,37.6642467)
Пролетарская:#804388,8,55.7313142,37.6650043)
Пролетарская:#804388,9,55.7311744,37.6645376)
Пролетарская:#804388,10,55.7323454,37.6655118)
Аэропорт:#46ae5c,-1,55.8004972,37.5305095)
Аэропорт:#46ae5c,-1,55.8013474,37.5318353)
Аэропорт:#46ae5c,-1,55.8006698,37.5311386)
Аэропорт:#46ae5c,1,55.8010171,37.5321493)
Аэропорт:#46ae5c,4,55.8000414,37.5344075)
Сокол:#46ae5c,1,55.8044604,37.5145372)
Сокол:#46ae5c,1,55.8045177,37.5143197)
Сокол:#46ae5c,2,55.8055549,37.5150538)
Сокол:#46ae5c,2,55.805477,37.5153563)
Сокол:#46ae5c,3,55.8050813,37.5164148)
Сокол:#46ae5c,4,55.8049697,37.5168433)
Сокол:#46ae5c,5,55.8042121,37.5161316)
Сокол:#46ae5c,6,55.8042901,37.5158243)
Кузнецкий Мост:#804388,1,55.7615733,37.6242463)
Кузнецкий Мост:#804388,9,55.7590274,37.6259834)
Кузнецкий Мост:#804388,10,55.7591086,37.6256885)
Кузнецкий Мост:#804388,10,55.7590334,37.6258095)
Кузнецкий Мост:#804388,11,55.759888,37.6255262)
Китай-город:#e77a38,1,55.7562307,37.6300572)
Китай-город:#e77a38,3,55.7569609,37.6305404)
Китай-город:#e77a38,4,55.7568567,37.6312092)
Китай-город:#e77a38,4,55.7567488,37.6309441)
Китай-город:#e77a38,5,55.757327,37.6317753)
Китай-город:#e77a38,6,55.7572259,37.6320974)
Китай-город:#e77a38,7,55.7570076,37.6318773)
Китай-город:#e77a38,11,55.7531896,37.6335283)
Китай-город:#e77a38,12,55.7529392,37.6334311)
Китай-город:#e77a38,13,55.7528919,37.6331599)
Китай-город:#e77a38,14,55.7530586,37.6330149)
Новогиреево:#f8c73e,-1,55.7522557,37.8144915)
Новогиреево:#f8c73e,-1,55.751673,37.818253)
Новогиреево:#f8c73e,-1,55.751582,37.818878)
Новогиреево:#f8c73e,-1,55.751274,37.818077)
Новогиреево:#f8c73e,-1,55.751189,37.818662)
Новогиреево:#f8c73e,-1,55.7521484,37.8152651)
Новогиреево:#f8c73e,-1,55.7518222,37.8143058)
Новогиреево:#f8c73e,-1,55.7517192,37.8150193)
Кропоткинская:#da322a,1,55.7449541,37.6015774)
Кропоткинская:#da322a,1,55.745037,37.6016853)
Кропоткинская:#da322a,2,55.7458071,37.6053496)
Кропоткинская:#da322a,3,55.7456602,37.6053485)
Волгоградский проспект:#804388,1,55.7244645,37.688512)
Волгоградский проспект:#804388,1,55.7173374,37.696076)
Волгоградский проспект:#804388,2,55.7180768,37.6956959)
Волгоградский проспект:#804388,2,55.7245795,37.6877605)
Волгоградский проспект:#804388,3,55.718506,37.6945942)
Волгоградский проспект:#804388,3,55.7255178,37.6856098)
Волгоградский проспект:#804388,4,55.7256782,37.6851306)
Тверская:#46ae5c,1,55.7659361,37.6044404)
Тверская:#46ae5c,2,55.7656974,37.6040208)
Тверская:#46ae5c,3,55.7652912,37.6040228)
Тверская:#46ae5c,4,55.7654725,37.6037011)
Тверская:#46ae5c,5,55.7652906,37.6050278)
Тверская:#46ae5c,6,55.7650979,37.6053682)
Тверская:#46ae5c,7,55.7649335,37.6064579)
Тверская:#46ae5c,8,55.764742,37.6059971)
Тверская:#46ae5c,9,55.7643228,37.6057113)
Тверская:#46ae5c,10,55.7643315,37.605548)
Фили:#00b8e0,-1,55.7467342,37.5141035)
Фили:#00b8e0,1,55.7467984,37.5138449)
Фили:#00b8e0,2,55.7469029,37.5141201)
Фили:#00b8e0,3,55.745307,37.5158091)
Фили:#00b8e0,3,55.7453878,37.5155258)
Фили:#00b8e0,3,55.7454888,37.5157911)
Парк Победы:#f8c73e,1,55.7364543,37.5159212)
Парк Победы:#f8c73e,3,55.7363342,37.5176308)
Парк Победы:#f8c73e,4,55.7359454,37.5177961)
Парк Победы:#f8c73e,5,55.7358281,37.517106)
Парк Победы:#f8c73e,6,55.7371218,37.5155808)
Парк Победы:#006da8,2,55.7366613,37.5174078)
Домодедовская:#46ae5c,1,55.6115637,37.720892)
Домодедовская:#46ae5c,2,55.6108878,37.7210442)
Домодедовская:#46ae5c,3,55.6107944,37.7204839)
Домодедовская:#46ae5c,4,55.6111808,37.7180688)
Домодедовская:#46ae5c,5,55.6113064,37.7179483)
Домодедовская:#46ae5c,6,55.6110063,37.716756)
Домодедовская:#46ae5c,7,55.6109146,37.7164179)
Домодедовская:#46ae5c,8,55.6106377,37.7165958)
Домодедовская:#46ae5c,9,55.6102073,37.7168225)
Домодедовская:#46ae5c,10,55.6098774,37.7173314)
Домодедовская:#46ae5c,11,55.6099263,37.717586)
Домодедовская:#46ae5c,12,55.6100263,37.7182666)
Домодедовская:#46ae5c,13,55.6103196,37.7181163)
Домодедовская:#46ae5c,14,55.6100664,37.7185395)
Крылатское:#006da8,1,55.7573711,37.4073613)
Крылатское:#006da8,2,55.7579167,37.4072894)
Крылатское:#006da8,3,55.75814,37.4085547)
Крылатское:#006da8,4,55.7576425,37.4086168)
Крылатское:#006da8,5,55.7556808,37.4088804)
Крылатское:#006da8,6,55.7553093,37.4086116)
Крылатское:#006da8,7,55.7553107,37.4077042)
Крылатское:#006da8,8,55.7556186,37.4076604)
Арбатская:#00b8e0,1,55.7521438,37.6016704)
Арбатская:#00b8e0,7,55.7524079,37.6033909)
Александровский сад:#00b8e0,8,55.7522967,37.6088923)
Динамо:#46ae5c,1,55.7890085,37.5598459)
Водный стадион:#46ae5c,1,55.8405578,37.4861734)
Водный стадион:#46ae5c,2,55.8391083,37.4873218)
Ясенево:#e77a38,1,55.6062689,37.5345608)
Ясенево:#e77a38,2,55.6061355,37.5352108)
Ясенево:#e77a38,3,55.6055598,37.5348287)
Ясенево:#e77a38,4,55.6056711,37.5343215)
Ясенево:#e77a38,5,55.6062917,37.5310145)
Ясенево:#e77a38,6,55.6066198,37.5313087)
Ясенево:#e77a38,7,55.6069105,37.5315749)
Ясенево:#e77a38,8,55.6065681,37.5331948)
Ботанический сад:#e77a38,1,55.8459339,37.6384274)
Ботанический сад:#e77a38,1,55.8459462,37.6394191)
Ботанический сад:#e77a38,2,55.8466317,37.6388059)
Ботанический сад:#e77a38,2,55.8453524,37.6393802)
Ботанический сад:#e77a38,3,55.8466393,37.639359)
Ботанический сад:#e77a38,4,55.8438281,37.6374887)
Свиблово:#e77a38,1,55.856153,37.6538676)
Свиблово:#e77a38,1,55.8391867,37.6689279)
Свиблово:#e77a38,2,55.855751,37.6545255)
Свиблово:#e77a38,2,55.839052,37.668793)
Свиблово:#e77a38,3,55.8543344,37.6513735)
Свиблово:#e77a38,4,55.8545647,37.6510319)
Свиблово:#e77a38,5,55.8548485,37.6513426)
Серпуховская:#9c9c99,2,55.7268264,37.625861)
Серпуховская:#9c9c99,3,55.7268891,37.6248255)
Тульская:#9c9c99,1,55.7077754,37.6225162)
Тульская:#9c9c99,2,55.7095886,37.622626)
Полянка:#9c9c99,1,55.7368358,37.6186837)
Павелецкая:#46ae5c,1,55.7314403,37.6360356)
Павелецкая:#46ae5c,2,55.7312844,37.6362099)
Павелецкая:#46ae5c,3,55.7296016,37.6398048)
Павелецкая:#46ae5c,3,55.7297128,37.6392755)
Нахимовский проспект:#9c9c99,1,55.6617882,37.6048852)
Нахимовский проспект:#9c9c99,2,55.6615954,37.6040573)
Нахимовский проспект:#9c9c99,3,55.6634546,37.6060781)
Нахимовский проспект:#9c9c99,4,55.6637944,37.606049)
Нахимовский проспект:#9c9c99,5,55.6635776,37.6070289)
Профсоюзная:#e77a38,1,55.6785539,37.5639348)
Профсоюзная:#e77a38,2,55.6787335,37.5641395)
Профсоюзная:#e77a38,3,55.67879,37.5633704)
Профсоюзная:#e77a38,4,55.6789699,37.5635653)
Профсоюзная:#e77a38,5,55.6773256,37.5618625)
Профсоюзная:#e77a38,6,55.6771545,37.5616768)
Профсоюзная:#e77a38,7,55.6771274,37.5623851)
Профсоюзная:#e77a38,8,55.6769488,37.5621995)
Академическая:#e77a38,1,55.6869778,37.5730465)
Академическая:#e77a38,2,55.6867786,37.5728412)
Академическая:#e77a38,3,55.6869943,37.572183)
Академическая:#e77a38,4,55.6871934,37.5723883)
Академическая:#e77a38,5,55.6886139,37.5739278)
Академическая:#e77a38,6,55.6888114,37.5741428)
Академическая:#e77a38,7,55.6886188,37.5748444)
Академическая:#e77a38,8,55.6883386,37.5745469)
Калужская:#e77a38,-1,55.6578576,37.5419399)
Калужская:#e77a38,1,55.658151,37.541088)
Калужская:#e77a38,1,55.6565739,37.5394444)
Калужская:#e77a38,2,55.6578948,37.5408072)
Калужская:#e77a38,2,55.6563183,37.5391907)
Калужская:#e77a38,3,55.6576211,37.5416801)
Калужская:#e77a38,3,55.6563079,37.5403162)
Калужская:#e77a38,4,55.6560341,37.5400118)
Калужская:#e77a38,5,55.65555,37.5383871)
Калужская:#e77a38,6,55.6553036,37.5392495)
Беляево:#e77a38,1,55.6438095,37.5267663)
Беляево:#e77a38,1,55.6418526,37.525422)
Беляево:#e77a38,2,55.6415836,37.5252343)
Беляево:#e77a38,2,55.6435172,37.5265772)
Беляево:#e77a38,3,55.6414443,37.5258778)
Беляево:#e77a38,3,55.6434144,37.5272129)
Беляево:#e77a38,4,55.6436854,37.5274178)
Беляево:#e77a38,4,55.6417265,37.526069)
Щёлковская:#006da8,1,55.8097628,37.7983421)
Щёлковская:#006da8,2,55.8107121,37.7982976)
Щёлковская:#006da8,3,55.8107335,37.7988362)
Щёлковская:#006da8,4,55.8100016,37.7994525)
Щёлковская:#006da8,5,55.8083991,37.7984603)
Щёлковская:#006da8,6,55.8084041,37.7989015)
Новоясеневская:#e77a38,2,55.6014704,37.5529728)
Новоясеневская:#e77a38,3,55.6020114,37.5528425)
Варшавская:#79c5bf,-1,55.6537291,37.6222533)
Варшавская:#79c5bf,-1,55.6537272,37.6220243)
Варшавская:#79c5bf,1,55.6535655,37.6180272)
Варшавская:#79c5bf,2,55.6531101,37.6180407)
Варшавская:#79c5bf,3,55.6531816,37.6207499)
Варшавская:#79c5bf,3,55.6535468,37.6210519)
Варшавская:#79c5bf,4,55.653633,37.623141)
Добрынинская:#794835,1,55.7290643,37.6228621)
Владыкино:#9c9c99,1,55.848365,37.5909558)
Владыкино:#9c9c99,1,55.8483502,37.5903799)
Владыкино:#9c9c99,2,55.8460325,37.5896289)
Владыкино:#9c9c99,2,55.846309,37.5899021)
Спортивная:#da322a,1,55.7222816,37.5619305)
Спортивная:#da322a,1,55.7209209,37.5610332)
Спортивная:#da322a,2,55.723846,37.5657452)
Спортивная:#da322a,2,55.7240138,37.5655401)
Волжская:#adce4b,1,55.690699,37.7553366)
Волжская:#adce4b,2,55.6906551,37.7562971)
Волжская:#adce4b,3,55.6910185,37.7517009)
Волжская:#adce4b,4,55.6912019,37.7509807)
Кантемировская:#46ae5c,-1,55.6369957,37.6561189)
Кантемировская:#46ae5c,-1,55.6346168,37.6571864)
Кантемировская:#46ae5c,-1,55.6367441,37.6553167)
Кантемировская:#46ae5c,-1,55.6348444,37.6578741)
Кантемировская:#46ae5c,-1,55.6364467,37.655589)
Кантемировская:#46ae5c,-1,55.6351256,37.6576119)
Чертановская:#9c9c99,1,55.6399354,37.6080332)
Чертановская:#9c9c99,2,55.6419081,37.6052666)
Чертановская:#9c9c99,3,55.6417207,37.6048739)
Чертановская:#9c9c99,4,55.641135,37.6045903)
Чертановская:#9c9c99,5,55.6407239,37.6050646)
Чертановская:#9c9c99,6,55.6404817,37.6055388)
Чертановская:#9c9c99,7,55.6404159,37.6057196)
Чертановская:#9c9c99,8,55.6402421,37.6059504)
Южная:#9c9c99,1,55.6215984,37.6093165)
Южная:#9c9c99,2,55.620889,37.6089321)
Южная:#9c9c99,3,55.6211599,37.6080169)
Южная:#9c9c99,4,55.6214446,37.6077025)
Южная:#9c9c99,5,55.6233483,37.6084594)
Южная:#9c9c99,6,55.6235545,37.609048)
Южная:#9c9c99,7,55.6235043,37.6100607)
Южная:#9c9c99,8,55.6226916,37.6096871)
Пражская:#9c9c99,1,55.6114877,37.6044215)
Пражская:#9c9c99,2,55.6110892,37.6047268)
Пражская:#9c9c99,3,55.6106105,37.6045247)
Пражская:#9c9c99,4,55.6105759,37.603844)
Пражская:#9c9c99,5,55.6114372,37.6025175)
Пражская:#9c9c99,6,55.6116724,37.603247)
Пражская:#9c9c99,7,55.6107267,37.6029548)
Пражская:#9c9c99,8,55.6109543,37.6023626)
Пражская:#9c9c99,9,55.6132726,37.6046516)
Пражская:#9c9c99,10,55.6136757,37.6048592)
Пражская:#9c9c99,11,55.6133359,37.6041911)
Пражская:#9c9c99,12,55.6137311,37.6043946)
Аннино:#9c9c99,-1,55.583555,37.5979034)
Аннино:#9c9c99,-1,55.5838691,37.5972591)
Аннино:#9c9c99,1,55.5814371,37.5961694)
Аннино:#9c9c99,2,55.5838736,37.596593)
Аннино:#9c9c99,3,55.5834297,37.5971408)
Аннино:#9c9c99,4,55.5836807,37.5978974)
Братиславская:#adce4b,1,55.6592689,37.7497436)
Братиславская:#adce4b,2,55.6590302,37.7499151)
Братиславская:#adce4b,3,55.6586585,37.7489293)
Братиславская:#adce4b,4,55.6600207,37.7517507)
Братиславская:#adce4b,5,55.6601182,37.7527677)
Братиславская:#adce4b,6,55.659861,37.7520979)
Площадь Революции:#006da8,11,55.7564314,37.6233284)
Площадь Революции:#006da8,11,55.7564054,37.6233705)
Красногвардейская:#46ae5c,1,55.614192,37.7460762)
Красногвардейская:#46ae5c,2,55.6142215,37.7466048)
Красногвардейская:#46ae5c,5,55.6134392,37.7429702)
Красногвардейская:#46ae5c,6,55.6134027,37.7423373)
Красногвардейская:#46ae5c,7,55.6139512,37.7422785)
Красногвардейская:#46ae5c,8,55.6139875,37.7428844)
Красногвардейская:#46ae5c,9,55.6134406,37.7455938)
Красногвардейская:#46ae5c,10,55.6133794,37.7442632)
Зябликово:#adce4b,3,55.6136236,37.7467571)
Зябликово:#adce4b,4,55.6135921,37.7461386)
Зябликово:#adce4b,11,55.6111406,37.7448563)
Орехово:#46ae5c,1,55.612164,37.6960287)
Орехово:#46ae5c,2,55.6137471,37.6934749)
Орехово:#46ae5c,3,55.614168,37.6941673)
Нагорная:#9c9c99,1,55.6728813,37.6103367)
Нагорная:#9c9c99,2,55.6730726,37.6114572)
Нагорная:#9c9c99,2,55.6903167,37.6048708)
Нагорная:#9c9c99,3,55.6727812,37.6109036)
Нагатинская:#9c9c99,-1,55.6899509,37.6065688)
Нагатинская:#9c9c99,1,55.6822074,37.6215863)
Нагатинская:#9c9c99,1,55.6899823,37.6062908)
Нагатинская:#9c9c99,1,55.6898618,37.6182249)
Нагатинская:#9c9c99,2,55.6822225,37.621286)
Нагатинская:#9c9c99,2,55.6901211,37.6180498)
Нагатинская:#9c9c99,3,55.681722,37.6209882)
Нагатинская:#9c9c99,4,55.6823616,37.6208835)
Нагатинская:#9c9c99,5,55.6841137,37.6227309)
Нагатинская:#9c9c99,6,55.6840385,37.6236494)
Нагатинская:#9c9c99,7,55.6837998,37.623715)
Краснопресненская:#794835,1,55.7602598,37.5769663)
Краснопресненская:#794835,1,55.7602369,37.5773768)
Печатники:#adce4b,-1,55.6926307,37.7278243)
Печатники:#adce4b,-1,55.6923714,37.7284427)
Печатники:#adce4b,-1,55.692915,37.727791)
Печатники:#adce4b,-1,55.6926799,37.7285144)
Печатники:#adce4b,1,55.6928767,37.7282037)
Печатники:#adce4b,1,55.6928103,37.7284326)
Петровско-Разумовская:#9c9c99,-1,55.836676,37.5753186)
Петровско-Разумовская:#9c9c99,1,55.8366926,37.575798)
Петровско-Разумовская:#9c9c99,3,55.8337379,37.5734181)
Петровско-Разумовская:#9c9c99,4,55.8332468,37.5725693)
Петровско-Разумовская:#9c9c99,5,55.8337114,37.5725259)
Университет:#da322a,1,55.6931524,37.5344901)
Университет:#da322a,1,55.6935319,37.5344901)
Университет:#da322a,2,55.6915988,37.5346729)
Университет:#da322a,2,55.6917002,37.5351394)
Перово:#f8c73e,-1,55.7517728,37.7885173)
Перово:#f8c73e,-1,55.7505309,37.7848662)
Перово:#f8c73e,-1,55.7505992,37.7851705)
Перово:#f8c73e,-1,55.7509819,37.7842054)
Перово:#f8c73e,-1,55.7511483,37.7851821)
Перово:#f8c73e,-1,55.7512291,37.7844291)
Перово:#f8c73e,-1,55.7512917,37.7847474)
Перово:#f8c73e,-1,55.7512931,37.7883537)
Авиамоторная:#f8c73e,1,55.752352,37.7171157)
Авиамоторная:#f8c73e,1,55.7310257,37.7274324)
Авиамоторная:#f8c73e,2,55.7519883,37.716772)
Авиамоторная:#f8c73e,3,55.7519289,37.717551)
Авиамоторная:#f8c73e,4,55.7516578,37.7162593)
Авиамоторная:#f8c73e,5,55.7515565,37.7163285)
Авиамоторная:#f8c73e,6,55.7512314,37.7165139)
Авиамоторная:#f8c73e,7,55.7508761,37.7175257)
Авиамоторная:#f8c73e,8,55.7509126,37.717841)
Авиамоторная:#f8c73e,9,55.7511027,37.7179549)
Славянский бульвар:#006da8,1,55.7290363,37.4687821)
Славянский бульвар:#006da8,2,55.730802,37.4725378)
Славянский бульвар:#006da8,3,55.7302153,37.4731742)
Славянский бульвар:#006da8,4,55.7293074,37.4729589)
Беговая:#804388,1,55.7733548,37.5444694)
Беговая:#804388,2,55.7739858,37.5445284)
Беговая:#804388,3,55.7743549,37.5492793)
Беговая:#804388,4,55.7732531,37.5490549)
Беговая:#804388,5,55.7732875,37.5486977)
Беговая:#804388,6,55.7729533,37.5489872)
Бибирево:#9c9c99,1,55.8842055,37.601669)
Бибирево:#9c9c99,2,55.8844486,37.6013042)
Бибирево:#9c9c99,3,55.883376,37.6048933)
Бибирево:#9c9c99,4,55.8836026,37.6054218)
Бибирево:#9c9c99,5,55.8838685,37.6042504)
Бибирево:#9c9c99,6,55.8840987,37.6047869)
Проспект Вернадского:#da322a,1,55.6765239,37.5045271)
Проспект Вернадского:#da322a,2,55.6766751,37.5048061)
Проспект Вернадского:#da322a,3,55.6762207,37.5050626)
Проспект Вернадского:#da322a,4,55.6763604,37.5053171)
Проспект Вернадского:#da322a,5,55.6760094,37.5054292)
Проспект Вернадского:#da322a,6,55.6761433,37.5056718)
Проспект Вернадского:#da322a,7,55.6778318,37.507183)
Кунцевская:#00b8e0,2,55.7305628,37.4456485)
Кунцевская:#006da8,2,55.7306811,37.4465234)
Текстильщики:#804388,1,55.7089747,37.7331555)
Текстильщики:#804388,1,55.7242488,37.7180518)
Текстильщики:#804388,2,55.709555,37.7331281)
Текстильщики:#804388,2,55.7245437,37.7177507)
Текстильщики:#804388,3,55.7089777,37.7336661)
Текстильщики:#804388,4,55.7095589,37.7336176)
Текстильщики:#804388,5,55.7081951,37.7298523)
Текстильщики:#804388,6,55.7082635,37.729349)
Текстильщики:#804388,6,55.7082681,37.7296569)
Текстильщики:#804388,7,55.7085899,37.728834)
Тёплый Стан:#e77a38,1,55.6175746,37.5087237)
Тёплый Стан:#e77a38,2,55.617748,37.5082334)
Тёплый Стан:#e77a38,3,55.617237,37.5083994)
Тёплый Стан:#e77a38,4,55.6174309,37.5078629)
Тёплый Стан:#e77a38,5,55.6195304,37.5073245)
Тёплый Стан:#e77a38,6,55.619442,37.5060505)
